t1,x,t2,y
-2.86E-02,2.79999995,-2.86E-02,599.999964237E-3
-2.86E-02,2.75999999,-2.86E-02,599.999964237E-3
-2.86E-02,2.75999999,-2.86E-02,599.999964237E-3
-2.85E-02,2.72000003,-2.85E-02,639.999985695E-3
-2.85E-02,2.75999999,-2.85E-02,599.999964237E-3
-2.85E-02,2.75999999,-2.85E-02,639.999985695E-3
-2.85E-02,2.72000003,-2.85E-02,639.999985695E-3
-2.85E-02,2.75999999,-2.85E-02,680.000007153E-3
-2.84E-02,2.75999999,-2.84E-02,680.000007153E-3
-2.84E-02,2.75999999,-2.84E-02,639.999985695E-3
-2.84E-02,2.75999999,-2.84E-02,639.999985695E-3
-2.84E-02,2.79999995,-2.84E-02,680.000007153E-3
-2.84E-02,2.72000003,-2.84E-02,719.999969006E-3
-2.83E-02,2.79999995,-2.83E-02,719.999969006E-3
-2.83E-02,2.79999995,-2.83E-02,719.999969006E-3
-2.83E-02,2.79999995,-2.83E-02,719.999969006E-3
-2.83E-02,2.79999995,-2.83E-02,719.999969006E-3
-2.83E-02,2.79999995,-2.83E-02,719.999969006E-3
-2.82E-02,2.79999995,-2.82E-02,719.999969006E-3
-2.82E-02,2.79999995,-2.82E-02,759.999990463E-3
-2.82E-02,2.79999995,-2.82E-02,759.999990463E-3
-2.82E-02,2.79999995,-2.82E-02,759.999990463E-3
-2.82E-02,2.79999995,-2.82E-02,759.999990463E-3
-2.81E-02,2.79999995,-2.81E-02,799.999952316E-3
-2.81E-02,2.83999991,-2.81E-02,799.999952316E-3
-2.81E-02,2.79999995,-2.81E-02,799.999952316E-3
-2.81E-02,2.79999995,-2.81E-02,839.999973774E-3
-2.81E-02,2.79999995,-2.81E-02,839.999973774E-3
-2.80E-02,2.79999995,-2.80E-02,839.999973774E-3
-2.80E-02,2.79999995,-2.80E-02,799.999952316E-3
-2.80E-02,2.83999991,-2.80E-02,839.999973774E-3
-2.80E-02,2.79999995,-2.80E-02,839.999973774E-3
-2.80E-02,2.79999995,-2.80E-02,879.999995232E-3
-2.79E-02,2.79999995,-2.79E-02,879.999995232E-3
-2.79E-02,2.87999988,-2.79E-02,839.999973774E-3
-2.79E-02,2.83999991,-2.79E-02,879.999995232E-3
-2.79E-02,2.79999995,-2.79E-02,919.999957085E-3
-2.79E-02,2.83999991,-2.79E-02,919.999957085E-3
-2.78E-02,2.83999991,-2.78E-02,919.999957085E-3
-2.78E-02,2.83999991,-2.78E-02,919.999957085E-3
-2.78E-02,2.87999988,-2.78E-02,959.999978542E-3
-2.78E-02,2.87999988,-2.78E-02,919.999957085E-3
-2.78E-02,2.83999991,-2.78E-02,959.999978542E-3
-2.77E-02,2.87999988,-2.77E-02,959.999978542E-3
-2.77E-02,2.79999995,-2.77E-02,919.999957085E-3
-2.77E-02,2.87999988,-2.77E-02,959.999978542E-3
-2.77E-02,2.87999988,-2.77E-02,959.999978542E-3
-2.77E-02,2.83999991,-2.77E-02,1.04
-2.76E-02,2.87999988,-2.76E-02,1
-2.76E-02,2.87999988,-2.76E-02,1
-2.76E-02,2.87999988,-2.76E-02,1.04
-2.76E-02,2.87999988,-2.76E-02,959.999978542E-3
-2.76E-02,2.87999988,-2.76E-02,1
-2.75E-02,2.87999988,-2.75E-02,1
-2.75E-02,2.91999984,-2.75E-02,1.04
-2.75E-02,2.87999988,-2.75E-02,1
-2.75E-02,2.87999988,-2.75E-02,1.04
-2.75E-02,2.87999988,-2.75E-02,1.04
-2.74E-02,2.91999984,-2.74E-02,1.04
-2.74E-02,2.87999988,-2.74E-02,1.04
-2.74E-02,2.91999984,-2.74E-02,1.04
-2.74E-02,2.96000004,-2.74E-02,1.04
-2.74E-02,2.91999984,-2.74E-02,1.04
-2.73E-02,2.91999984,-2.73E-02,1.04
-2.73E-02,2.87999988,-2.73E-02,1.04
-2.73E-02,2.87999988,-2.73E-02,1.04
-2.73E-02,2.91999984,-2.73E-02,1.0799999
-2.73E-02,2.91999984,-2.73E-02,1.0799999
-2.72E-02,2.91999984,-2.72E-02,1.0799999
-2.72E-02,2.96000004,-2.72E-02,1.04
-2.72E-02,2.96000004,-2.72E-02,1.04
-2.72E-02,2.91999984,-2.72E-02,1.0799999
-2.72E-02,2.91999984,-2.72E-02,1.0799999
-2.71E-02,2.96000004,-2.71E-02,1.0799999
-2.71E-02,2.96000004,-2.71E-02,1.0799999
-2.71E-02,3,-2.71E-02,1.0799999
-2.71E-02,2.96000004,-2.71E-02,1.0799999
-2.71E-02,2.96000004,-2.71E-02,1.12
-2.70E-02,2.96000004,-2.70E-02,1.0799999
-2.70E-02,2.91999984,-2.70E-02,1.0799999
-2.70E-02,2.96000004,-2.70E-02,1.0799999
-2.70E-02,2.96000004,-2.70E-02,1.04
-2.70E-02,3,-2.70E-02,1.04
-2.69E-02,2.96000004,-2.69E-02,1.12
-2.69E-02,2.96000004,-2.69E-02,1.0799999
-2.69E-02,3,-2.69E-02,1.0799999
-2.69E-02,3,-2.69E-02,1.0799999
-2.69E-02,2.96000004,-2.69E-02,1.04
-2.68E-02,2.96000004,-2.68E-02,1.0799999
-2.68E-02,3,-2.68E-02,1.0799999
-2.68E-02,3,-2.68E-02,1.0799999
-2.68E-02,2.96000004,-2.68E-02,1.0799999
-2.68E-02,3,-2.68E-02,1.0799999
-2.67E-02,3,-2.67E-02,1.0799999
-2.67E-02,3.03999996,-2.67E-02,1.04
-2.67E-02,3,-2.67E-02,1.0799999
-2.67E-02,3.03999996,-2.67E-02,1.04
-2.67E-02,3.03999996,-2.67E-02,1.0799999
-2.66E-02,3.03999996,-2.66E-02,1.04
-2.66E-02,3.03999996,-2.66E-02,1.04
-2.66E-02,3.03999996,-2.66E-02,1.0799999
-2.66E-02,3,-2.66E-02,1.04
-2.66E-02,3.03999996,-2.66E-02,1.04
-2.65E-02,3.03999996,-2.65E-02,1.04
-2.65E-02,3.03999996,-2.65E-02,1.0799999
-2.65E-02,3.03999996,-2.65E-02,1.04
-2.65E-02,3.03999996,-2.65E-02,1.04
-2.65E-02,3.03999996,-2.65E-02,1.04
-2.64E-02,3.03999996,-2.64E-02,1.04
-2.64E-02,3.03999996,-2.64E-02,1.04
-2.64E-02,3.03999996,-2.64E-02,1.04
-2.64E-02,3.03999996,-2.64E-02,1.04
-2.64E-02,3.07999992,-2.64E-02,1.04
-2.63E-02,3.07999992,-2.63E-02,1
-2.63E-02,3.07999992,-2.63E-02,1.04
-2.63E-02,3.07999992,-2.63E-02,1
-2.63E-02,3.07999992,-2.63E-02,1.04
-2.63E-02,3.07999992,-2.63E-02,1
-2.62E-02,3.07999992,-2.62E-02,1
-2.62E-02,3.11999989,-2.62E-02,1
-2.62E-02,3.07999992,-2.62E-02,1.04
-2.62E-02,3.07999992,-2.62E-02,1
-2.62E-02,3.03999996,-2.62E-02,1
-2.61E-02,3.07999992,-2.61E-02,1.04
-2.61E-02,3.07999992,-2.61E-02,1
-2.61E-02,3.07999992,-2.61E-02,1
-2.61E-02,3.07999992,-2.61E-02,1
-2.61E-02,3.07999992,-2.61E-02,1
-2.60E-02,3.07999992,-2.60E-02,1
-2.60E-02,3.11999989,-2.60E-02,1.04
-2.60E-02,3.07999992,-2.60E-02,1
-2.60E-02,3.11999989,-2.60E-02,1.04
-2.60E-02,3.11999989,-2.60E-02,1.04
-2.59E-02,3.11999989,-2.59E-02,1
-2.59E-02,3.11999989,-2.59E-02,1.04
-2.59E-02,3.07999992,-2.59E-02,1
-2.59E-02,3.11999989,-2.59E-02,1
-2.59E-02,3.15999985,-2.59E-02,1.04
-2.58E-02,3.11999989,-2.58E-02,1
-2.58E-02,3.11999989,-2.58E-02,1
-2.58E-02,3.15999985,-2.58E-02,1
-2.58E-02,3.15999985,-2.58E-02,1
-2.58E-02,3.15999985,-2.58E-02,1.04
-2.57E-02,3.11999989,-2.57E-02,1.04
-2.57E-02,3.11999989,-2.57E-02,1.04
-2.57E-02,3.11999989,-2.57E-02,1.04
-2.57E-02,3.19999981,-2.57E-02,1.04
-2.57E-02,3.15999985,-2.57E-02,1.04
-2.56E-02,3.15999985,-2.56E-02,1.04
-2.56E-02,3.15999985,-2.56E-02,1.04
-2.56E-02,3.19999981,-2.56E-02,1.04
-2.56E-02,3.19999981,-2.56E-02,1.04
-2.56E-02,3.15999985,-2.56E-02,1.04
-2.55E-02,3.19999981,-2.55E-02,1.04
-2.55E-02,3.19999981,-2.55E-02,1.0799999
-2.55E-02,3.19999981,-2.55E-02,1.0799999
-2.55E-02,3.19999981,-2.55E-02,1.04
-2.55E-02,3.15999985,-2.55E-02,1.0799999
-2.54E-02,3.19999981,-2.54E-02,1.0799999
-2.54E-02,3.19999981,-2.54E-02,1.12
-2.54E-02,3.19999981,-2.54E-02,1.12
-2.54E-02,3.15999985,-2.54E-02,1.12
-2.54E-02,3.19999981,-2.54E-02,1.12
-2.53E-02,3.24000001,-2.53E-02,1.12
-2.53E-02,3.19999981,-2.53E-02,1.12
-2.53E-02,3.19999981,-2.53E-02,1.12
-2.53E-02,3.19999981,-2.53E-02,1.16
-2.53E-02,3.19999981,-2.53E-02,1.12
-2.52E-02,3.24000001,-2.52E-02,1.16
-2.52E-02,3.24000001,-2.52E-02,1.16
-2.52E-02,3.19999981,-2.52E-02,1.16
-2.52E-02,3.24000001,-2.52E-02,1.1999999
-2.52E-02,3.24000001,-2.52E-02,1.16
-2.51E-02,3.27999997,-2.51E-02,1.1999999
-2.51E-02,3.19999981,-2.51E-02,1.1999999
-2.51E-02,3.24000001,-2.51E-02,1.1999999
-2.51E-02,3.24000001,-2.51E-02,1.24
-2.51E-02,3.27999997,-2.51E-02,1.24
-2.50E-02,3.24000001,-2.50E-02,1.28
-2.50E-02,3.19999981,-2.50E-02,1.28
-2.50E-02,3.27999997,-2.50E-02,1.28
-2.50E-02,3.27999997,-2.50E-02,1.28
-2.50E-02,3.27999997,-2.50E-02,1.3199999
-2.49E-02,3.27999997,-2.49E-02,1.3199999
-2.49E-02,3.27999997,-2.49E-02,1.3199999
-2.49E-02,3.27999997,-2.49E-02,1.3199999
-2.49E-02,3.27999997,-2.49E-02,1.36
-2.49E-02,3.27999997,-2.49E-02,1.36
-2.48E-02,3.27999997,-2.48E-02,1.36
-2.48E-02,3.27999997,-2.48E-02,1.4
-2.48E-02,3.27999997,-2.48E-02,1.4
-2.48E-02,3.24000001,-2.48E-02,1.4399999
-2.48E-02,3.27999997,-2.48E-02,1.4
-2.47E-02,3.27999997,-2.47E-02,1.4399999
-2.47E-02,3.3599999,-2.47E-02,1.4399999
-2.47E-02,3.27999997,-2.47E-02,1.48
-2.47E-02,3.31999993,-2.47E-02,1.48
-2.47E-02,3.31999993,-2.47E-02,1.48
-2.46E-02,3.31999993,-2.46E-02,1.52
-2.46E-02,3.31999993,-2.46E-02,1.52
-2.46E-02,3.3599999,-2.46E-02,1.52
-2.46E-02,3.31999993,-2.46E-02,1.5599999
-2.46E-02,3.3599999,-2.46E-02,1.5599999
-2.45E-02,3.3599999,-2.45E-02,1.5599999
-2.45E-02,3.31999993,-2.45E-02,1.5999999
-2.45E-02,3.31999993,-2.45E-02,1.5999999
-2.45E-02,3.3599999,-2.45E-02,1.5999999
-2.45E-02,3.3599999,-2.45E-02,1.64
-2.44E-02,3.31999993,-2.44E-02,1.64
-2.44E-02,3.31999993,-2.44E-02,1.6799999
-2.44E-02,3.31999993,-2.44E-02,1.6799999
-2.44E-02,3.27999997,-2.44E-02,1.6799999
-2.44E-02,3.3599999,-2.44E-02,1.6799999
-2.43E-02,3.3599999,-2.43E-02,1.6799999
-2.43E-02,3.31999993,-2.43E-02,1.7199999
-2.43E-02,3.3599999,-2.43E-02,1.76
-2.43E-02,3.3599999,-2.43E-02,1.76
-2.43E-02,3.3599999,-2.43E-02,1.76
-2.42E-02,3.39999986,-2.42E-02,1.76
-2.42E-02,3.39999986,-2.42E-02,1.76
-2.42E-02,3.39999986,-2.42E-02,1.76
-2.42E-02,3.39999986,-2.42E-02,1.8
-2.42E-02,3.3599999,-2.42E-02,1.8
-2.41E-02,3.3599999,-2.41E-02,1.8
-2.41E-02,3.39999986,-2.41E-02,1.8
-2.41E-02,3.39999986,-2.41E-02,1.8
-2.41E-02,3.39999986,-2.41E-02,1.8399999
-2.41E-02,3.3599999,-2.41E-02,1.8399999
-2.40E-02,3.3599999,-2.40E-02,1.88
-2.40E-02,3.3599999,-2.40E-02,1.88
-2.40E-02,3.39999986,-2.40E-02,1.8399999
-2.40E-02,3.39999986,-2.40E-02,1.88
-2.40E-02,3.39999986,-2.40E-02,1.88
-2.39E-02,3.39999986,-2.39E-02,1.88
-2.39E-02,3.39999986,-2.39E-02,1.92
-2.39E-02,3.43999982,-2.39E-02,1.88
-2.39E-02,3.43999982,-2.39E-02,1.88
-2.39E-02,3.43999982,-2.39E-02,1.88
-2.38E-02,3.39999986,-2.38E-02,1.92
-2.38E-02,3.39999986,-2.38E-02,1.92
-2.38E-02,3.43999982,-2.38E-02,1.92
-2.38E-02,3.48000002,-2.38E-02,1.92
-2.38E-02,3.43999982,-2.38E-02,1.92
-2.37E-02,3.39999986,-2.37E-02,1.9599999
-2.37E-02,3.43999982,-2.37E-02,1.9599999
-2.37E-02,3.48000002,-2.37E-02,1.92
-2.37E-02,3.48000002,-2.37E-02,1.92
-2.37E-02,3.39999986,-2.37E-02,1.9599999
-2.36E-02,3.43999982,-2.36E-02,1.9599999
-2.36E-02,3.43999982,-2.36E-02,1.9599999
-2.36E-02,3.48000002,-2.36E-02,1.9599999
-2.36E-02,3.48000002,-2.36E-02,1.92
-2.36E-02,3.48000002,-2.36E-02,1.92
-2.35E-02,3.48000002,-2.35E-02,1.9599999
-2.35E-02,3.48000002,-2.35E-02,1.88
-2.35E-02,3.48000002,-2.35E-02,1.92
-2.35E-02,3.48000002,-2.35E-02,1.92
-2.35E-02,3.43999982,-2.35E-02,1.92
-2.34E-02,3.48000002,-2.34E-02,1.92
-2.34E-02,3.48000002,-2.34E-02,1.92
-2.34E-02,3.48000002,-2.34E-02,1.92
-2.34E-02,3.48000002,-2.34E-02,1.92
-2.34E-02,3.48000002,-2.34E-02,1.88
-2.33E-02,3.48000002,-2.33E-02,1.92
-2.33E-02,3.48000002,-2.33E-02,1.92
-2.33E-02,3.48000002,-2.33E-02,1.88
-2.33E-02,3.51999998,-2.33E-02,1.88
-2.33E-02,3.48000002,-2.33E-02,1.92
-2.32E-02,3.51999998,-2.32E-02,1.88
-2.32E-02,3.51999998,-2.32E-02,1.8399999
-2.32E-02,3.51999998,-2.32E-02,1.88
-2.32E-02,3.55999994,-2.32E-02,1.88
-2.32E-02,3.51999998,-2.32E-02,1.88
-2.31E-02,3.48000002,-2.31E-02,1.88
-2.31E-02,3.55999994,-2.31E-02,1.8399999
-2.31E-02,3.48000002,-2.31E-02,1.88
-2.31E-02,3.51999998,-2.31E-02,1.8399999
-2.31E-02,3.55999994,-2.31E-02,1.8399999
-2.30E-02,3.51999998,-2.30E-02,1.8399999
-2.30E-02,3.55999994,-2.30E-02,1.8399999
-2.30E-02,3.55999994,-2.30E-02,1.8399999
-2.30E-02,3.51999998,-2.30E-02,1.8399999
-2.30E-02,3.55999994,-2.30E-02,1.8399999
-2.29E-02,3.51999998,-2.29E-02,1.8
-2.29E-02,3.55999994,-2.29E-02,1.8399999
-2.29E-02,3.55999994,-2.29E-02,1.8
-2.29E-02,3.5999999,-2.29E-02,1.8
-2.29E-02,3.55999994,-2.29E-02,1.8
-2.28E-02,3.55999994,-2.28E-02,1.8
-2.28E-02,3.55999994,-2.28E-02,1.8
-2.28E-02,3.55999994,-2.28E-02,1.8
-2.28E-02,3.55999994,-2.28E-02,1.8
-2.28E-02,3.55999994,-2.28E-02,1.8
-2.27E-02,3.55999994,-2.27E-02,1.8
-2.27E-02,3.55999994,-2.27E-02,1.76
-2.27E-02,3.55999994,-2.27E-02,1.76
-2.27E-02,3.5999999,-2.27E-02,1.76
-2.27E-02,3.55999994,-2.27E-02,1.76
-2.26E-02,3.5999999,-2.26E-02,1.76
-2.26E-02,3.55999994,-2.26E-02,1.76
-2.26E-02,3.5999999,-2.26E-02,1.76
-2.26E-02,3.63999987,-2.26E-02,1.76
-2.26E-02,3.5999999,-2.26E-02,1.7199999
-2.25E-02,3.63999987,-2.25E-02,1.7199999
-2.25E-02,3.5999999,-2.25E-02,1.7199999
-2.25E-02,3.5999999,-2.25E-02,1.7199999
-2.25E-02,3.63999987,-2.25E-02,1.7199999
-2.25E-02,3.63999987,-2.25E-02,1.7199999
-2.24E-02,3.63999987,-2.24E-02,1.7199999
-2.24E-02,3.5999999,-2.24E-02,1.76
-2.24E-02,3.5999999,-2.24E-02,1.6799999
-2.24E-02,3.63999987,-2.24E-02,1.76
-2.24E-02,3.63999987,-2.24E-02,1.7199999
-2.23E-02,3.5999999,-2.23E-02,1.76
-2.23E-02,3.63999987,-2.23E-02,1.76
-2.23E-02,3.63999987,-2.23E-02,1.7199999
-2.23E-02,3.63999987,-2.23E-02,1.7199999
-2.23E-02,3.5999999,-2.23E-02,1.7199999
-2.22E-02,3.63999987,-2.22E-02,1.76
-2.22E-02,3.63999987,-2.22E-02,1.76
-2.22E-02,3.67999983,-2.22E-02,1.76
-2.22E-02,3.67999983,-2.22E-02,1.7199999
-2.22E-02,3.67999983,-2.22E-02,1.76
-2.21E-02,3.63999987,-2.21E-02,1.76
-2.21E-02,3.67999983,-2.21E-02,1.76
-2.21E-02,3.67999983,-2.21E-02,1.76
-2.21E-02,3.67999983,-2.21E-02,1.76
-2.21E-02,3.67999983,-2.21E-02,1.76
-2.20E-02,3.67999983,-2.20E-02,1.76
-2.20E-02,3.67999983,-2.20E-02,1.76
-2.20E-02,3.67999983,-2.20E-02,1.76
-2.20E-02,3.67999983,-2.20E-02,1.76
-2.20E-02,3.67999983,-2.20E-02,1.76
-2.19E-02,3.67999983,-2.19E-02,1.8
-2.19E-02,3.67999983,-2.19E-02,1.8
-2.19E-02,3.72000003,-2.19E-02,1.76
-2.19E-02,3.72000003,-2.19E-02,1.8
-2.19E-02,3.72000003,-2.19E-02,1.8
-2.18E-02,3.67999983,-2.18E-02,1.8399999
-2.18E-02,3.67999983,-2.18E-02,1.88
-2.18E-02,3.72000003,-2.18E-02,1.8399999
-2.18E-02,3.72000003,-2.18E-02,1.88
-2.18E-02,3.75999999,-2.18E-02,1.88
-2.17E-02,3.67999983,-2.17E-02,1.88
-2.17E-02,3.67999983,-2.17E-02,1.92
-2.17E-02,3.72000003,-2.17E-02,1.92
-2.17E-02,3.72000003,-2.17E-02,1.92
-2.17E-02,3.67999983,-2.17E-02,1.9599999
-2.16E-02,3.75999999,-2.16E-02,1.9599999
-2.16E-02,3.75999999,-2.16E-02,1.9599999
-2.16E-02,3.75999999,-2.16E-02,1.9599999
-2.16E-02,3.67999983,-2.16E-02,2.04
-2.16E-02,3.72000003,-2.16E-02,2.04
-2.15E-02,3.75999999,-2.15E-02,2.04
-2.15E-02,3.72000003,-2.15E-02,2.0799999
-2.15E-02,3.72000003,-2.15E-02,2.1199999
-2.15E-02,3.72000003,-2.15E-02,2.0799999
-2.15E-02,3.75999999,-2.15E-02,2.1199999
-2.14E-02,3.79999995,-2.14E-02,2.1199999
-2.14E-02,3.75999999,-2.14E-02,2.1199999
-2.14E-02,3.75999999,-2.14E-02,2.1599998
-2.14E-02,3.75999999,-2.14E-02,2.1599998
-2.14E-02,3.75999999,-2.14E-02,2.1599998
-2.13E-02,3.75999999,-2.13E-02,2.2
-2.13E-02,3.75999999,-2.13E-02,2.24
-2.13E-02,3.75999999,-2.13E-02,2.2
-2.13E-02,3.75999999,-2.13E-02,2.24
-2.13E-02,3.75999999,-2.13E-02,2.28
-2.12E-02,3.75999999,-2.12E-02,2.3199999
-2.12E-02,3.79999995,-2.12E-02,2.3199999
-2.12E-02,3.79999995,-2.12E-02,2.3199999
-2.12E-02,3.79999995,-2.12E-02,2.3599999
-2.12E-02,3.79999995,-2.12E-02,2.3999999
-2.11E-02,3.79999995,-2.11E-02,2.3599999
-2.11E-02,3.75999999,-2.11E-02,2.4400001
-2.11E-02,3.79999995,-2.11E-02,2.4400001
-2.11E-02,3.79999995,-2.11E-02,2.4400001
-2.11E-02,3.79999995,-2.11E-02,2.52
-2.10E-02,3.83999991,-2.10E-02,2.52
-2.10E-02,3.79999995,-2.10E-02,2.52
-2.10E-02,3.79999995,-2.10E-02,2.52
-2.10E-02,3.83999991,-2.10E-02,2.5599999
-2.10E-02,3.83999991,-2.10E-02,2.5999999
-2.09E-02,3.79999995,-2.09E-02,2.5999999
-2.09E-02,3.79999995,-2.09E-02,2.6399999
-2.09E-02,3.83999991,-2.09E-02,2.6399999
-2.09E-02,3.79999995,-2.09E-02,2.6799998
-2.09E-02,3.83999991,-2.09E-02,2.6799998
-2.08E-02,3.83999991,-2.08E-02,2.6799998
-2.08E-02,3.87999988,-2.08E-02,2.6799998
-2.08E-02,3.83999991,-2.08E-02,2.75999999
-2.08E-02,3.83999991,-2.08E-02,2.75999999
-2.08E-02,3.83999991,-2.08E-02,2.79999995
-2.07E-02,3.83999991,-2.07E-02,2.79999995
-2.07E-02,3.87999988,-2.07E-02,2.79999995
-2.07E-02,3.83999991,-2.07E-02,2.79999995
-2.07E-02,3.83999991,-2.07E-02,2.83999991
-2.07E-02,3.91999984,-2.07E-02,2.83999991
-2.06E-02,3.87999988,-2.06E-02,2.83999991
-2.06E-02,3.83999991,-2.06E-02,2.87999988
-2.06E-02,3.83999991,-2.06E-02,2.91999984
-2.06E-02,3.87999988,-2.06E-02,2.91999984
-2.06E-02,3.87999988,-2.06E-02,2.91999984
-2.05E-02,3.91999984,-2.05E-02,2.87999988
-2.05E-02,3.87999988,-2.05E-02,2.91999984
-2.05E-02,3.87999988,-2.05E-02,2.91999984
-2.05E-02,3.91999984,-2.05E-02,2.96000004
-2.05E-02,3.91999984,-2.05E-02,2.96000004
-2.04E-02,3.87999988,-2.04E-02,3
-2.04E-02,3.87999988,-2.04E-02,3
-2.04E-02,3.91999984,-2.04E-02,3
-2.04E-02,3.87999988,-2.04E-02,3
-2.04E-02,3.91999984,-2.04E-02,3
-2.03E-02,3.91999984,-2.03E-02,3.03999996
-2.03E-02,3.91999984,-2.03E-02,3
-2.03E-02,3.9599998,-2.03E-02,3
-2.03E-02,3.87999988,-2.03E-02,3
-2.03E-02,3.91999984,-2.03E-02,3.07999992
-2.02E-02,3.91999984,-2.02E-02,3.03999996
-2.02E-02,4,-2.02E-02,3
-2.02E-02,3.9599998,-2.02E-02,3.03999996
-2.02E-02,3.9599998,-2.02E-02,3.03999996
-2.02E-02,3.9599998,-2.02E-02,3.03999996
-2.01E-02,3.91999984,-2.01E-02,3.07999992
-2.01E-02,3.9599998,-2.01E-02,3.07999992
-2.01E-02,3.9599998,-2.01E-02,3.03999996
-2.01E-02,3.91999984,-2.01E-02,3.07999992
-2.01E-02,3.9599998,-2.01E-02,3.03999996
-2.00E-02,3.9599998,-2.00E-02,3.07999992
-2.00E-02,3.9599998,-2.00E-02,3.07999992
